from activity name,from reference product,from location,from categories,from database,from key,to activity name,to reference product,to location,to categories,to database,to key,flow type,baseline,electric_tractor
Ammonia,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '0f440cc0-0f74-446d-99d6-8ff0e97a2444')",sowing,sowing,Canada without Quebec,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '89bb971597d248f1b22571715433bda7')",biosphere,6.831817154306918e-05,0.0
Benzene,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '5e883a00-04e6-4d96-8dce-12d7117c6635')",sowing,sowing,Canada without Quebec,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '89bb971597d248f1b22571715433bda7')",biosphere,2.4948651116574183e-05,0.0
"Carbon dioxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'aa7cac3a-3625-41d4-bc54-33e2cf11ec46')",sowing,sowing,Canada without Quebec,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '89bb971597d248f1b22571715433bda7')",biosphere,8.381557469725609,0.0
"Carbon monoxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '099b36ab-4c03-4587-87f4-2f81e337afb8')",sowing,sowing,Canada without Quebec,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '89bb971597d248f1b22571715433bda7')",biosphere,0.01278730109333992,0.0
Dinitrogen monoxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'afd6d670-bbb0-4625-9730-04088a5b035e')",sowing,sowing,Canada without Quebec,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '89bb971597d248f1b22571715433bda7')",biosphere,0.000410445558372885,0.0
"Methane, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '70ef743b-3ed5-4a6d-b192-fb6d62378555')",sowing,sowing,Canada without Quebec,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '89bb971597d248f1b22571715433bda7')",biosphere,0.00044084893306717277,0.0
"NMVOC, non-methane volatile organic compounds",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '33b38ccb-593b-4b11-b965-10d747ba3556')",sowing,sowing,Canada without Quebec,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '89bb971597d248f1b22571715433bda7')",biosphere,0.011177711188793182,0.0
Nitrogen oxides,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '77357947-ccc5-438e-9996-95e65e1e1bce')",sowing,sowing,Canada without Quebec,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '89bb971597d248f1b22571715433bda7')",biosphere,0.15201686322689056,0.0
"PAH, polycyclic aromatic hydrocarbons",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '13d898ac-b9be-4723-a153-565e2a9144ac')",sowing,sowing,Canada without Quebec,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '89bb971597d248f1b22571715433bda7')",biosphere,1.1267132322245743e-05,0.0
"Particulate Matter, < 2.5 um",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '66f50b33-fd62-4fdd-a373-c5b0de7de00d')",sowing,sowing,Canada without Quebec,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '89bb971597d248f1b22571715433bda7')",biosphere,0.011445975862443447,0.0
Sulfur dioxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '78c3efe4-421c-4d30-82e4-b97ac5124993')",sowing,sowing,Canada without Quebec,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '89bb971597d248f1b22571715433bda7')",biosphere,0.003442734945565462,0.0
"market group for electricity, low voltage","electricity, low voltage",NEU,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '25cc42adfad64929856528e258577270')","fodder loading, by self-loading trailer","fodder loading, by self-loading trailer",CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '44b0f2ed1bad48f593812cb4cd068f86')",technosphere,0.0,0.5189150265521472
Ammonia,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '0f440cc0-0f74-446d-99d6-8ff0e97a2444')","fodder loading, by self-loading trailer","fodder loading, by self-loading trailer",CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '44b0f2ed1bad48f593812cb4cd068f86')",biosphere,2.1200000901444582e-06,0.0
Benzene,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '5e883a00-04e6-4d96-8dce-12d7117c6635')","fodder loading, by self-loading trailer","fodder loading, by self-loading trailer",CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '44b0f2ed1bad48f593812cb4cd068f86')",biosphere,7.730000106676016e-07,0.0
"Carbon dioxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'aa7cac3a-3625-41d4-bc54-33e2cf11ec46')","fodder loading, by self-loading trailer","fodder loading, by self-loading trailer",CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '44b0f2ed1bad48f593812cb4cd068f86')",biosphere,0.14201599839329718,0.0
"Carbon monoxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '099b36ab-4c03-4587-87f4-2f81e337afb8')","fodder loading, by self-loading trailer","fodder loading, by self-loading trailer",CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '44b0f2ed1bad48f593812cb4cd068f86')",biosphere,0.0004600000102072954,0.0
Dinitrogen monoxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'afd6d670-bbb0-4625-9730-04088a5b035e')","fodder loading, by self-loading trailer","fodder loading, by self-loading trailer",CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '44b0f2ed1bad48f593812cb4cd068f86')",biosphere,1.2700000297627412e-05,0.0
"Methane, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '70ef743b-3ed5-4a6d-b192-fb6d62378555')","fodder loading, by self-loading trailer","fodder loading, by self-loading trailer",CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '44b0f2ed1bad48f593812cb4cd068f86')",biosphere,1.3699999726668466e-05,0.0
"NMVOC, non-methane volatile organic compounds",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '33b38ccb-593b-4b11-b965-10d747ba3556')","fodder loading, by self-loading trailer","fodder loading, by self-loading trailer",CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '44b0f2ed1bad48f593812cb4cd068f86')",biosphere,0.00024500000290572643,0.0
Nitrogen oxides,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '77357947-ccc5-438e-9996-95e65e1e1bce')","fodder loading, by self-loading trailer","fodder loading, by self-loading trailer",CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '44b0f2ed1bad48f593812cb4cd068f86')",biosphere,0.004279999993741512,0.0
"PAH, polycyclic aromatic hydrocarbons",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '13d898ac-b9be-4723-a153-565e2a9144ac')","fodder loading, by self-loading trailer","fodder loading, by self-loading trailer",CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '44b0f2ed1bad48f593812cb4cd068f86')",biosphere,3.4799998616108496e-07,0.0
"Particulate Matter, < 2.5 um",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '66f50b33-fd62-4fdd-a373-c5b0de7de00d')","fodder loading, by self-loading trailer","fodder loading, by self-loading trailer",CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '44b0f2ed1bad48f593812cb4cd068f86')",biosphere,0.0004949999856762588,0.0
Sulfur dioxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '78c3efe4-421c-4d30-82e4-b97ac5124993')","fodder loading, by self-loading trailer","fodder loading, by self-loading trailer",CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '44b0f2ed1bad48f593812cb4cd068f86')",biosphere,0.00010699999984353781,0.0
"market group for electricity, low voltage","electricity, low voltage",World,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '0409dd76670243c6ab409fd5f1d0a08a')","harvesting, by complete harvester, ground crops","harvesting, by complete harvester, ground crops",RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '608f2e7d63694a88bf883a6d77ca4fc7')",technosphere,0.0,137.5614349067065
Ammonia,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '0f440cc0-0f74-446d-99d6-8ff0e97a2444')","harvesting, by complete harvester, ground crops","harvesting, by complete harvester, ground crops",RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '608f2e7d63694a88bf883a6d77ca4fc7')",biosphere,0.0005629999795928597,0.0
Benzene,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '5e883a00-04e6-4d96-8dce-12d7117c6635')","harvesting, by complete harvester, ground crops","harvesting, by complete harvester, ground crops",RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '608f2e7d63694a88bf883a6d77ca4fc7')",biosphere,0.00020500000391621143,0.0
"Carbon dioxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'aa7cac3a-3625-41d4-bc54-33e2cf11ec46')","harvesting, by complete harvester, ground crops","harvesting, by complete harvester, ground crops",RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '608f2e7d63694a88bf883a6d77ca4fc7')",biosphere,48.45340237575025,0.0
"Carbon monoxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '099b36ab-4c03-4587-87f4-2f81e337afb8')","harvesting, by complete harvester, ground crops","harvesting, by complete harvester, ground crops",RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '608f2e7d63694a88bf883a6d77ca4fc7')",biosphere,0.32199999690055847,0.0
Dinitrogen monoxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'afd6d670-bbb0-4625-9730-04088a5b035e')","harvesting, by complete harvester, ground crops","harvesting, by complete harvester, ground crops",RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '608f2e7d63694a88bf883a6d77ca4fc7')",biosphere,0.003379999892786145,0.0
"Methane, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '70ef743b-3ed5-4a6d-b192-fb6d62378555')","harvesting, by complete harvester, ground crops","harvesting, by complete harvester, ground crops",RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '608f2e7d63694a88bf883a6d77ca4fc7')",biosphere,0.0036299999337643385,0.0
"NMVOC, non-methane volatile organic compounds",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '33b38ccb-593b-4b11-b965-10d747ba3556')","harvesting, by complete harvester, ground crops","harvesting, by complete harvester, ground crops",RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '608f2e7d63694a88bf883a6d77ca4fc7')",biosphere,0.17000000178813934,0.0
Nitrogen oxides,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '77357947-ccc5-438e-9996-95e65e1e1bce')","harvesting, by complete harvester, ground crops","harvesting, by complete harvester, ground crops",RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '608f2e7d63694a88bf883a6d77ca4fc7')",biosphere,1.6200000047683716,0.0
"PAH, polycyclic aromatic hydrocarbons",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '13d898ac-b9be-4723-a153-565e2a9144ac')","harvesting, by complete harvester, ground crops","harvesting, by complete harvester, ground crops",RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '608f2e7d63694a88bf883a6d77ca4fc7')",biosphere,9.259999933419749e-05,0.0
"Particulate Matter, < 2.5 um",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '66f50b33-fd62-4fdd-a373-c5b0de7de00d')","harvesting, by complete harvester, ground crops","harvesting, by complete harvester, ground crops",RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '608f2e7d63694a88bf883a6d77ca4fc7')",biosphere,0.056699998676776886,0.0
Sulfur dioxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '78c3efe4-421c-4d30-82e4-b97ac5124993')","harvesting, by complete harvester, ground crops","harvesting, by complete harvester, ground crops",RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '608f2e7d63694a88bf883a6d77ca4fc7')",biosphere,0.0284000001847744,0.0
"market group for electricity, low voltage","electricity, low voltage",CAZ,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'd943e810db44494295c2abc2cd2f5003')","tillage, ploughing","tillage, ploughing",CA-QC,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '4ac0ebbf1aff4c06a1c8861631a21951')",technosphere,0.0,107.20980205411225
Ammonia,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '0f440cc0-0f74-446d-99d6-8ff0e97a2444')","tillage, ploughing","tillage, ploughing",CA-QC,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '4ac0ebbf1aff4c06a1c8861631a21951')",biosphere,0.00043799998820759356,0.0
Benzene,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '5e883a00-04e6-4d96-8dce-12d7117c6635')","tillage, ploughing","tillage, ploughing",CA-QC,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '4ac0ebbf1aff4c06a1c8861631a21951')",biosphere,0.00016026436060201377,0.0
"Carbon dioxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'aa7cac3a-3625-41d4-bc54-33e2cf11ec46')","tillage, ploughing","tillage, ploughing",CA-QC,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '4ac0ebbf1aff4c06a1c8861631a21951')",biosphere,53.64648155117035,0.0
"Carbon monoxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '099b36ab-4c03-4587-87f4-2f81e337afb8')","tillage, ploughing","tillage, ploughing",CA-QC,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '4ac0ebbf1aff4c06a1c8861631a21951')",biosphere,0.17452873289585114,0.0
Dinitrogen monoxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'afd6d670-bbb0-4625-9730-04088a5b035e')","tillage, ploughing","tillage, ploughing",CA-QC,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '4ac0ebbf1aff4c06a1c8861631a21951')",biosphere,0.002626321744173765,0.0
"Methane, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '70ef743b-3ed5-4a6d-b192-fb6d62378555')","tillage, ploughing","tillage, ploughing",CA-QC,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '4ac0ebbf1aff4c06a1c8861631a21951')",biosphere,0.002827701158821583,0.0
"NMVOC, non-methane volatile organic compounds",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '33b38ccb-593b-4b11-b965-10d747ba3556')","tillage, ploughing","tillage, ploughing",CA-QC,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '4ac0ebbf1aff4c06a1c8861631a21951')",biosphere,0.04279310256242752,0.0
Nitrogen oxides,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '77357947-ccc5-438e-9996-95e65e1e1bce')","tillage, ploughing","tillage, ploughing",CA-QC,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '4ac0ebbf1aff4c06a1c8861631a21951')",biosphere,0.8642528653144836,0.0
"PAH, polycyclic aromatic hydrocarbons",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '13d898ac-b9be-4723-a153-565e2a9144ac')","tillage, ploughing","tillage, ploughing",CA-QC,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '4ac0ebbf1aff4c06a1c8861631a21951')",biosphere,7.20770112820901e-05,0.0
"Particulate Matter, < 2.5 um",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '66f50b33-fd62-4fdd-a373-c5b0de7de00d')","tillage, ploughing","tillage, ploughing",CA-QC,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '4ac0ebbf1aff4c06a1c8861631a21951')",biosphere,0.11579310148954391,0.0
Sulfur dioxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '78c3efe4-421c-4d30-82e4-b97ac5124993')","tillage, ploughing","tillage, ploughing",CA-QC,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '4ac0ebbf1aff4c06a1c8861631a21951')",biosphere,0.02206781692802906,0.0
"market group for electricity, low voltage","electricity, low voltage",GLO,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '60be7789c12d4b5b8ab8d70f3eff04c0')","fruit tree seedling production, for planting","fruit tree seedling, for planting",CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '4e34ec3e23a84b7c9492be54ba4d274e')",technosphere,0.0,9.968857626351557e-05
Ammonia,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '0f440cc0-0f74-446d-99d6-8ff0e97a2444')","fruit tree seedling production, for planting","fruit tree seedling, for planting",CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '4e34ec3e23a84b7c9492be54ba4d274e')",biosphere,0.0002760234347078949,0.0
Dinitrogen monoxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'afd6d670-bbb0-4625-9730-04088a5b035e')","fruit tree seedling production, for planting","fruit tree seedling, for planting",CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '4e34ec3e23a84b7c9492be54ba4d274e')",biosphere,0.0001821757759898901,0.0
Nitrogen oxides,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '77357947-ccc5-438e-9996-95e65e1e1bce')","fruit tree seedling production, for planting","fruit tree seedling, for planting",CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '4e34ec3e23a84b7c9492be54ba4d274e')",biosphere,3.825663952738978e-05,0.0
"market group for electricity, low voltage","electricity, low voltage",CAZ,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'd943e810db44494295c2abc2cd2f5003')","fodder loading, by self-loading trailer","fodder loading, by self-loading trailer",CA-QC,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '3d0593e174304bd3b8cbbd66900d4417')",technosphere,0.0,6.266143650790444
Ammonia,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '0f440cc0-0f74-446d-99d6-8ff0e97a2444')","fodder loading, by self-loading trailer","fodder loading, by self-loading trailer",CA-QC,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '3d0593e174304bd3b8cbbd66900d4417')",biosphere,2.5600000299164094e-05,0.0
